timestamp,arbitration_id,id_hex,message_name,ecu,asset,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label,attack_type
93.87164,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,80,75,0,0,0,0,0,0,normal,none
93.87508,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
93.8809,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
93.89551,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
93.90149,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
93.90305,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,60,29,180,28,172,15,0,0,normal,none
93.91545,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
93.92181,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
93.9361,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
93.94188,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
93.9561,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
93.96233,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
93.96968,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,87,75,0,0,0,0,0,0,normal,none
93.97658,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
93.98344,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
93.99629,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.00305,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.00322,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,64,29,180,28,182,15,0,0,normal,none
94.0152,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.02248,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.03319,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,134,19,0,0,0,0,0,normal,none
94.03536,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.04187,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.05579,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.06246,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.07199,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,93,75,0,0,0,0,0,0,normal,none
94.07614,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.08314,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.09639,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.10241,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,68,29,180,28,171,15,0,0,normal,none
94.10282,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.11618,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.12154,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.1357,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.14113,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.15603,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.16146,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.17316,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,100,75,0,0,0,0,0,0,normal,none
94.17629,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.18142,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.19595,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.20153,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.20215,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,72,29,180,28,170,15,0,0,normal,none
94.21662,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.22122,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.22173,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,135,19,0,0,0,0,0,normal,none
94.23609,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.24182,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.25574,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.26203,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.26565,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,107,75,0,0,0,0,0,0,normal,none
94.27672,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.28238,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.29724,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.30152,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,77,29,180,28,187,15,0,0,normal,none
94.30248,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.31702,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.32279,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.3372,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.34307,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.35729,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.36251,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.36517,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,114,75,0,0,0,0,0,0,normal,none
94.37564,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.38273,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.3951,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.39954,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,79,29,180,28,175,15,0,0,normal,none
94.40321,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.41507,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.4239,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.42671,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,142,19,0,0,0,0,0,normal,none
94.43485,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.44415,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.455,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.46357,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.46555,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,120,75,0,0,0,0,0,0,normal,none
94.47568,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.48309,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.49048,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,83,29,180,28,167,15,0,0,normal,none
94.49549,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.50282,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.51485,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.52294,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.53505,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.54287,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.55485,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.56219,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.56453,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,127,75,0,0,0,0,0,0,normal,none
94.57476,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.58151,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.59397,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,87,29,180,28,172,15,0,0,normal,none
94.59458,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.60025,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.61593,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.61797,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,132,19,0,0,0,0,0,normal,none
94.61838,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.63458,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.6383,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.65435,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.6597,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.66501,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,134,75,0,0,0,0,0,0,normal,none
94.67435,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.68077,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.69388,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.69496,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,92,29,180,28,174,15,0,0,normal,none
94.70019,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.71442,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.72028,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.73491,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.7394,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.75488,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.75861,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.75958,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,141,75,0,0,0,0,0,0,normal,none
94.77472,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.77789,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.79051,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,96,29,180,28,169,15,0,0,normal,none
94.79465,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.79776,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.81206,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,134,19,0,0,0,0,0,normal,none
94.81459,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.81765,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.83454,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.8378,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.85109,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,147,75,0,0,0,0,0,0,normal,none
94.85443,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.8582,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.87458,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.87799,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.89192,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,100,29,180,28,169,15,0,0,normal,none
94.89503,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.89802,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.91429,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.91736,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.93366,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.93655,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.94816,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,151,75,0,0,0,0,0,0,normal,none
94.95261,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.95565,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.97313,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.97604,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
94.99058,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,104,29,180,28,177,15,0,0,normal,none
94.99328,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
94.99584,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.01359,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.01406,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,147,19,0,0,0,0,0,normal,none
95.01472,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.03273,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.03468,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.04901,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,157,75,0,0,0,0,0,0,normal,none
95.0538,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.05393,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.07343,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.07493,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.08933,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,109,29,180,28,174,15,0,0,normal,none
95.09353,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.09458,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.11405,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.11499,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.13345,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.13564,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.13934,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,164,75,0,0,0,0,0,0,normal,none
95.15313,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.15507,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.17323,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.17511,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.18702,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,113,29,180,28,160,15,0,0,normal,none
95.19495,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.19545,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.21033,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,132,19,0,0,0,0,0,normal,none
95.21513,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.21552,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.23573,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.23609,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.2368,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,171,75,0,0,0,0,0,0,normal,none
95.25494,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.25682,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.27527,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.27704,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.28863,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,117,29,180,28,180,15,0,0,normal,none
95.29498,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.29644,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.31519,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.31708,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.33104,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,177,75,0,0,0,0,0,0,normal,none
95.33574,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.33618,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.35614,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.35714,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.37635,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.37726,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.38623,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,121,29,180,28,169,15,0,0,normal,none
95.39567,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.39673,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.40578,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,133,19,0,0,0,0,0,normal,none
95.41547,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.41715,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.43031,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,184,75,0,0,0,0,0,0,normal,none
95.43586,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.43804,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.45572,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.45802,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.47615,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.47812,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.48294,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,126,29,180,28,174,15,0,0,normal,none
95.49564,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.49868,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.51485,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.51839,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.53481,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.53618,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,191,75,0,0,0,0,0,0,normal,none
95.53759,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.55483,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.55788,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.57462,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.57776,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.58634,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,130,29,180,28,175,15,0,0,normal,none
95.59536,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.59703,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.60287,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,1,131,19,0,0,0,0,0,normal,none
95.61485,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.61733,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.63503,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.63553,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,198,75,0,0,0,0,0,0,normal,none
95.63819,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.65507,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
95.65721,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,140,16,39,0,0,0,0,normal,none
95.67414,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,0,0,16,39,0,0,0,0,normal,none
